"t_utc","t_doy_utc","t_doy_local","d_x_utm","d_y_utm","d_z_m","d_xy_travel","d_xy_flow","PSI_aircraft","uvw_aircraft","u_met","v_met","uv_met","w_met","p_air","T_air","FD_mole_H2O","FD_mole_CH4","d_z_terrain","d_z_ABL","T_surface","R_SW_down","p_H2O","rho_H2O","rho_air","rho_dry","T_v","Lv","cph","cvh","Rh","Kah","T_air_0","T_v_0","PSI_uv","u_hor","v_hor","w_hor","u_star2_x","u_star2_y","u_star","F_H_kin","F_H_en","F_H_kin_v_0","F_LE_kin","F_LE_en","F_CH4_kin","F_CH4_mass","I","d_L_v_0","sigma","w_star","t_star","T_star_SL","T_star_ML","FD_mole_H2O_star_SL","FD_mole_H2O_star_ML","d_z_0","DEM","DEM_aspect","DEM_aspe_X","DEM_aspe_Y","DEM_slope","DEM_TWI","soil_organic_carbon_Bolin","trees_MODIS","ALB_black_short_NRC","EVI_MODIS","LST_MODIS","NDVI_MODIS","F_H_en_WRF","F_LE_en_WRF","d_z_ABL_WRF","FD_mole_H2O_WRF","R_SW_down_WRF","T_air_0_WRF","u_met_WRF","PSI_uv_WRF","uv_met_WRF","v_met_WRF","T_air_WRF","PSI_uv_X_WRF","PSI_uv_Y_WRF","file_WRF"
22.1460902777778,182.922753761574,182.589420428241,564949.203076991,7815354.12580178,25.9718657718121,502.036993750106,507.053523489933,25.9562885907769,68.2338724832215,2.01358389261745,-1.23008724832215,2.39300599606872,-0.135201342281879,99944.289261745,282.431305570595,0.0100493618439988,1.97000673009785e-06,24.2804832214765,814,288.659932885906,140.334228187919,994.383760090765,0.423690530970881,42.584643439246,42.1609529082751,283.452402132381,2479029.00137487,1013.0110063625,724.230661643325,288.78034471918,0.285071280564866,282.431305570595,283.497436807201,301.420526896477,2.35958359273267,-2.43881409914061e-16,-0.135201342281879,-0.0169806432581631,0.00146134650078973,0.130550406621106,0.00258579137828851,3.20939467411582,0.00300850879277844,0.000165123298773749,7.37640044530906,2.51675551022976e-09,0.145327530182708,0.0850118156219889,-53.4322594624074,-0.486070887383768,0.358342078490405,1233.45826943356,-0.0198068427760106,0.00721598587914021,-2.99998932657143e-05,1.09294958630812e-05,0.00794730491220127,15,291.8,-0.3714,0.9285,0.1,15.4,257,0,0.147,0.2287,290.34,0.4774,276,51.8,814,0.00869,704.2,288.1,0.58,344.1,2.1,-2.02,289,-0.9617,0.274,"akima_wrfout_d02_2012-06-30_22_00_00"
22.1464652777778,182.922769386574,182.589436053241,564988.379412262,7815436.55474382,25.6571351351351,499.361937522204,502.537157432432,25.9571351352733,68.0988581081081,2.0772972972973,-1.19210810810811,2.42390235074368,-0.142121621621622,99939.4040540541,282.430089886847,0.0100468765132585,1.96944493027786e-06,24.9617837837838,813,288.496959459459,139.283108108108,994.091886009316,0.423588590605971,42.5848267602321,42.1612381696261,283.446970463171,2479041.15615551,1013.00895652946,724.229037973627,288.779918555829,0.285071436729461,282.430089886847,283.495954526028,299.850418352705,2.3950544467247,-1.54151645113278e-15,-0.142121621621622,-0.0130885353013467,0.00373700610718585,0.116668654272548,0.0032655446812066,4.05312060059242,0.00351569615381693,9.50883467678356e-05,4.24781796791796,9.38923824245772e-10,0.0542172173072478,0.0852254738938958,-32.6339090461858,-0.786210904088241,0.377443468849635,1171.03629146669,-0.0279899061283249,0.00865174509750895,-1.93312417366226e-05,5.97533179128221e-06,0.00234342062886466,15,240.9,0.4863,0.8738,0.1,16.9,257,0,0.1502,0.2218,290.4,0.4694,276,51.8,813,0.00868,704.2,288.1,0.56,344.5,2.1,-2.03,289,-0.9636,0.2672,"akima_wrfout_d02_2012-06-30_22_00_00"
22.1466319444444,182.922776331019,182.589442997685,565005.866670785,7815473.20066509,25.5432702702703,498.667739949306,502.104063513513,25.9214459462144,68.0362837837838,2.08736486486487,-1.16073648648649,2.41781552068068,-0.140628378378378,99937.2243243243,282.429837084693,0.0100459851319855,1.96935527049641e-06,25.2378108108108,813,288.419594594595,138.810135135135,993.982928772114,0.423551755658811,42.5848648861488,42.16131313049,283.444860562674,2479045.89593911,1013.00822137045,724.228455655274,288.779765715174,0.285071492735104,282.429837084693,283.495606800416,299.0774480056,2.38838884399783,-1.21679131879845e-15,-0.140628378378378,-0.0111135919045778,0.00217462029584084,0.106415928331435,0.00265931522232226,3.30067933132314,0.00284783105287186,7.13551128136406e-05,3.18763555065266,1.5963619999991e-10,0.00921803273279477,0.0843373903880467,-30.5719420183294,-0.835513499762489,0.351846353925852,1256.23015577176,-0.0249898230840006,0.00755817189136676,-1.5903925424861e-05,4.81014218085989e-06,0.00105165950700442,15,215.7,0.8121,0.5835,0.2,16.9,257,0,0.1568,0.2315,290.42,0.4815,276.1,51.7,813,0.00868,704.2,288.1,0.57,344.3,2.11,-2.03,289,-0.9627,0.2706,"akima_wrfout_d02_2012-06-30_22_00_00"
22.1469791666667,182.922790798611,182.589457465278,565042.27314591,7815549.44916486,25.1462080536913,499.036559637093,504.677540939597,25.8256577185296,67.9167248322148,2.13330872483221,-1.11626845637584,2.4352272578001,-0.17189932885906,99932.811409396,282.42784611635,0.0100436703025348,1.96932976896281e-06,25.9719127516779,813,288.29033557047,137.73288590604,993.712261114715,0.423458122310504,42.5851650256326,42.1617069033221,283.439050225523,2479058.98304961,1013.0063123567,724.226943528335,288.779368828366,0.285071638159331,282.42784611635,283.493364256874,297.62112270104,2.40770874113647,-2.20681511754117e-15,-0.17189932885906,-0.0025776302303559,-0.00525831718386887,0.0765252540983302,0.00228322160545625,2.83390713269004,0.00257792706571605,0.000114390152338708,5.11013225226987,5.57110574866643e-09,0.321697930350995,0.0821118415613396,-12.5590738404637,-2.00223427086426,0.340360903925441,1298.6215364407,-0.0298361845688542,0.00670823698939408,-3.54540353375451e-05,7.97132993750408e-06,1.72760305229564e-05,15.6,221.6,0.7478,0.6639,0.3,14.5,257,0,0.1646,0.2306,290.44,0.4796,276.3,51.6,813,0.00867,704.2,288.1,0.55,345,2.12,-2.05,289,-0.9659,0.2588,"akima_wrfout_d02_2012-06-30_22_00_00"
22.1473680555556,182.922807002315,182.589473668981,565082.819706952,7815634.94735599,24.634067114094,500.561441068442,503.31710738255,25.7987852351938,67.7527986577181,2.20874496644295,-1.04728859060403,2.46825498398772,-0.190644295302013,99927.8872483221,282.428959383686,0.01004153351984,1.96842028529685e-06,26.9108993288591,813,288.144832214765,136.408053691275,993.453980852926,0.423367255992773,42.5849971119583,42.1616298559655,283.43596091615,2479065.71686302,1013.00455013157,724.225547672442,288.779002459131,0.285071772404332,282.428959383686,283.494256449191,295.368226676316,2.44445652830981,-4.35616424550451e-16,-0.190644295302013,-0.00203949287367,-0.00139980809502466,0.0497359027061849,0.00203379161061146,2.52429591940921,0.00235366520350214,0.00012483190418753,5.57658866213351,3.18920486848887e-09,0.184157445926021,0.0908623690846742,-3.77642264731998,-6.5231223871555,0.330189987370602,1338.62326813655,-0.0408918205953974,0.00615945876132443,-5.95303175916744e-05,8.9669408433171e-06,1.43274612227607e-08,16,228.3,0.6652,0.7466,0.2,17.2,257,0,0.1751,0.2357,290.48,0.4863,276.4,51.5,813,0.00867,704.2,288.1,0.52,345.7,2.13,-2.06,289,-0.969,0.247,"akima_wrfout_d02_2012-06-30_22_00_00"
22.1479236111111,182.922830150463,182.58949681713,565140.617141031,7815757.138416,23.9568322147651,500.307432892851,501.302613422819,25.7819127519248,67.4983020134228,2.32495973154362,-0.937335570469799,2.52622648739529,-0.185630872483221,99920,282.433853629792,0.010040114572697,1.96712362617923e-06,28.2592751677852,813,288.333288590604,134.452348993289,993.236404302653,0.423300671700454,42.5842590738116,42.1609584021111,283.434346033497,2479069.16200291,1013.00337996799,724.224620787612,288.778759180375,0.285071861543035,282.433853629792,283.499019610338,291.957422677435,2.50679790269725,-2.53654119054991e-15,-0.185630872483221,-0.0048363822724194,0.0143490401201306,0.123053556274274,0.00271840966102063,3.37393710145322,0.00317523623592424,0.000178561023132221,7.97679767017498,-1.10697287360558e-09,-0.0639210416134806,0.088332583705642,-42.3964046710149,-0.565067542888693,0.364842356786254,1211.48214229673,-0.0220912726403582,0.00745091574609369,-3.44177140675984e-05,1.16083619022621e-05,0.00273181631401264,16,225,0.7071,0.7071,0,17.2,257,0,0.1673,0.238,290.52,0.492,276.6,51.4,813,0.00866,704.2,288.1,0.52,346,2.13,-2.07,289,-0.9703,0.2419,"akima_wrfout_d02_2012-06-30_22_00_00"
22.1483125,182.922846354167,182.589513020833,565180.916727472,7815842.8247365,23.5688657718121,502.567531082081,500.103680536913,25.698033557218,67.3534093959732,2.38339597315436,-0.885859060402685,2.56421721257824,-0.176006711409396,99914.1060402685,282.437777944603,0.0100406853452912,1.96653965012832e-06,29.1170402684564,813,288.455234899329,132.951006711409,993.233560101935,0.423318591517563,42.5836672684088,42.1603486768912,283.433579390392,2479071.10593098,1013.00385063195,724.224993599838,288.778857032116,0.285071825691815,282.437777944603,283.503018947461,290.389060658469,2.54269987213315,-2.54306968846369e-15,-0.176006711409396,-0.00389393613114633,0.0208238926544348,0.145550112448082,0.00300953828017815,3.7352445016104,0.00354520605321474,0.000209642404900993,9.36524212355493,-6.64208553549276e-10,-0.0383540587161494,0.0811848486594191,-62.8383601409295,-0.375071305472541,0.378493440191485,1167.78774230905,-0.0206769904162847,0.00795136179547943,-3.41635030309046e-05,1.31376166129931e-05,0.0102584362751177,16,232.3,0.6115,0.7912,0.1,17.1,257,0,0.1726,0.2398,290.58,0.5001,276.7,51.3,813,0.00866,704.2,288,0.49,346.6,2.14,-2.08,288.9,-0.9728,0.2317,"akima_wrfout_d02_2012-06-30_22_00_00"
22.1488402777778,182.922868344907,182.589535011574,565235.380331986,7815958.7578258,23.8944362416107,499.100561093711,498.765097315436,25.5377785239501,67.1989731543624,2.43730201342282,-0.824275167785235,2.59564289766908,-0.164751677852349,99907.6026845638,282.439034310963,0.0100388425806151,1.96650464386062e-06,29.3558993288591,813,288.423624161074,130.892617449664,992.988026770455,0.42323981349927,42.5834777325052,42.160237919006,283.42938663174,2479080.50662622,1013.00233112241,724.2237899986,288.778541123815,0.285071941432135,282.439034310963,283.504085749431,288.685107104996,2.57291093061192,-3.72743024389549e-15,-0.164751677852349,-0.00357693834907022,0.0190610259758979,0.139261413313273,0.00323438074568854,4.01424563857031,0.0035997695210924,0.000141222800638547,6.30880217377082,-8.33341769824882e-11,-0.0048120487156768,0.0865700039616502,-54.2060826585093,-0.440807287110975,0.380424854654342,1161.85889168994,-0.0232252471717538,0.00850202268888907,-2.40530951102768e-05,8.80507143167413e-06,0.00649893348816331,17,223.3,0.7278,0.6858,0.3,14.5,257,0,0.1762,0.2377,290.66,0.5038,276.8,51.2,813,0.00865,704.2,288,0.49,346.8,2.14,-2.08,288.9,-0.9736,0.2284,"akima_wrfout_d02_2012-06-30_22_00_00"
22.1492013888889,182.922883391204,182.58955005787,565272.408686885,7816038.27684252,24.2974899328859,499.072743110381,497.832770469799,25.4103355711558,67.1384161073826,2.44724161073826,-0.795644295302013,2.59280272275535,-0.156006711409396,99904.9939597315,282.43488663452,0.0100411724980819,1.96649065854225e-06,29.1689530201342,813,288.376510067114,129.478523489933,993.190141208876,0.423343290587647,42.5841028756514,42.1607595850637,283.423359867071,2479095.25356912,1013.00425252813,724.225311941198,288.778940586931,0.285071795067108,282.43488663452,283.500168035819,288.01031868975,2.57333273129912,-1.39756297773566e-16,-0.156006711409396,0.00811349306238411,0.0165006985565659,0.13560068329481,0.00179218985799704,2.22434390875796,0.00190729477081764,4.33242358019066e-05,1.93543743581799,4.15669226513073e-11,0.00240024038157707,0.0893915422438572,-94.4478633918744,-0.257258227558552,0.307835421737996,1435.83216481238,-0.0132166727663211,0.00582190914833189,-7.57810483387857e-06,3.33813499353638e-06,0.00669020183320457,17,225,0.7071,0.7071,0.1,16.3,257,0,0.1708,0.2323,290.72,0.4997,276.9,51.1,813,0.00864,704.2,288,0.47,347.5,2.14,-2.09,288.9,-0.9763,0.2164,"akima_wrfout_d02_2012-06-30_22_00_00"
22.1497569444444,182.922906539352,182.589573206019,565328.830383331,7816160.81351267,24.7631073825503,499.943200339372,497.313989261745,25.2247046990825,67.127067114094,2.47918791946309,-0.831785234899329,2.63637912079206,-0.111751677852349,99902.7979865772,282.433940754866,0.0100520523516376,1.96647891501869e-06,28.8650805369128,812,288.639127516779,127.313422818792,994.233817756222,0.423798836277225,42.5842454757087,42.1604466394314,283.421781683879,2479101.66055297,1013.0132255477,724.232419456608,288.780806091096,0.285071111490332,282.433940754866,283.500365770052,288.546970298668,2.61500275659668,-7.17096410449166e-16,-0.111751677852349,0.00674832326173215,0.0259064325943629,0.163618268877778,0.00176060567655772,2.18514224556015,0.00187759485049888,4.41235158033664e-05,1.97115833318065,-2.82399918812774e-09,-0.163069009119248,0.0852947216206492,-168.545871710622,-0.146922064190729,0.306229138719089,1443.36362584181,-0.0107604467926065,0.00574930812894576,-6.39636323213143e-06,3.41757771168487e-06,0.0270690370504994,17,225,0.7071,0.7071,0,16.2,257,0,0.1519,0.222,290.8,0.4893,277.1,51,812,0.00864,704.2,288,0.45,347.8,2.15,-2.1,288.9,-0.9774,0.2113,"akima_wrfout_d02_2012-06-30_22_00_00"
22.1501180555556,182.922921585648,182.589588252315,565365.291345473,7816240.44151102,25.1580067114094,500.228513861324,496.72451409396,25.0933557050264,67.1339127516779,2.47475838926175,-0.850691275167785,2.63986627776108,-0.0990268456375839,99901.7503355705,282.436341098487,0.010057463793734,1.96690421276253e-06,28.5574295302013,811,288.719865771812,125.940939597315,994.753356180306,0.424021137999714,42.5838835305682,42.1598623925684,283.423913663161,2479097.98898927,1013.01768852232,724.235954572138,288.781733950181,0.285070771497567,282.436341098487,283.503345682827,288.97026450315,2.61688836805623,-2.0804515362511e-15,-0.0990268456375839,0.00152792808952595,0.0362755815211246,0.190545914257147,0.00213762758841251,2.65304308261409,0.00230140445816597,6.2261501614936e-05,2.78143336217804,-3.31322986689591e-09,-0.191319145434037,0.0855362191225719,-217.187668148575,-0.115835336904116,0.327724326359588,1348.69451074873,-0.0112184383314969,0.00652263935411082,-7.75034023005682e-06,4.50621313756167e-06,0.0720849149475366,17,224.5,0.7133,0.7009,0.2,15.4,257,0,0.1402,0.2138,290.76,0.4845,277.3,50.9,811,0.00863,704.2,288,0.43,348.6,2.16,-2.12,288.9,-0.9803,0.1977,"akima_wrfout_d02_2012-06-30_22_00_00"
