"t_utc","t_doy_utc","t_doy_local","d_x_utm","d_y_utm","d_z_m","d_xy_travel","d_xy_flow","PSI_aircraft","uvw_aircraft","u_met","v_met","uv_met","w_met","p_air","T_air","FD_mole_H2O","FD_mole_CH4","d_z_terrain","d_z_ABL","T_surface","R_SW_down","p_H2O","rho_H2O","rho_air","rho_dry","T_v","Lv","cph","cvh","Rh","Kah","T_air_0","T_v_0","PSI_uv","u_hor","v_hor","w_hor"
4.2151498076023e-06,1.75631245897534e-07,1.75631245897534e-07,0.83137939022938,0.378460942142415,2.75832527132913,2.24232753142368e-14,1.1938996369804,0.260434589754173,0.27617720029528,0.23676111253927,0.249585446623385,0.196378162934636,0.264558935803895,10.6758520925859,0.0432513591942837,4.0128995917464e-05,4.94275529867981e-09,3.14473320163419,6.77593091497717e-13,1.2740426916464,0.925941175390066,4.00851630901162,0.00165385610218576,0.00652066479710348,0.00720107988907144,0.0445704422201925,99.4839730498197,0.0330940291971592,0.0262137311235991,0.00688029807356069,2.52103236776807e-06,0.0432513591942837,0.0450341671198814,6.7801752156962,0.205442271051199,0.274495730629426,0.263669659553962
4.45939757752509e-06,1.85808239042102e-07,1.85808233393692e-07,0.599844937658948,0.282531523835223,2.67571580960608,1.77168988731793e-14,1.16387576085006,0.164319576788369,0.286649454758607,0.238243840422511,0.261609736650454,0.197372036693905,0.239573353087473,9.6482358888284,0.0447306448185506,3.67253277452578e-05,4.79944796307486e-09,2.93185834379051,1.68742090229311e-12,1.26961051480159,0.940331849040829,3.66179389025849,0.00150589740619024,0.00674364955523076,0.00744920457265014,0.04622176031337,103.445260770959,0.0302868331073688,0.0239901552914112,0.00629667781584645,2.30717233453954e-06,0.0447306448185506,0.0466534145001864,6.96740715998041,0.208741730177111,0.284219505700377,0.238762611834822
3.88553231383429e-06,1.61897190263032e-07,1.61897168348763e-07,0.596269014156105,0.283017484796372,2.74327050230868,1.31653130021964e-13,1.18257479193551,0.168017608358505,0.290742634750645,0.238570217736404,0.264392015384163,0.194173091223424,0.232004565807248,9.30282110211241,0.0452224957698975,3.51256522657596e-05,4.85971845528143e-09,2.97109278041843,1.6874860323182e-12,1.26908666866174,0.883352510293832,3.50008930913102,0.00144043805131689,0.00681782041853521,0.00745314625578892,0.046134232979444,103.719818957679,0.0289675875425193,0.0229451828489265,0.00602240469352294,2.2066745731976e-06,0.0452224957698975,0.0469839722431132,7.07452860270335,0.20643561163982,0.288697662733419,0.231219438121388
3.85691007809954e-06,1.60704586839436e-07,1.60704578953948e-07,0.782863085358391,0.362882389916748,2.92254410953416,1.11715071874278e-13,1.29553841423359,0.183590520226144,0.277254443357866,0.230797142266919,0.258358182020338,0.198134752950196,0.225200896184622,8.92540795893045,0.0436885111747415,3.62519747300217e-05,4.94599883227955e-09,3.208863949879,6.77480202891749e-13,1.21220195604882,0.783212724717432,3.6103709601394,0.00148676296836665,0.00658648513421824,0.00728515293849815,0.0451678643213363,101.087812423387,0.0298967595048396,0.0236811785732471,0.00621558093157148,2.2774759347175e-06,0.0436885111747415,0.0455867332668626,6.71164322751459,0.207127215468346,0.276241034928304,0.224443916240504
4.03954505653335e-06,1.6831437777331e-07,1.68314376986124e-07,1.1679163458095,0.523890215099797,3.01370337477729,7.63576746129448e-14,1.2469362569345,0.241307828357927,0.262158475586529,0.22635290129437,0.245925614058751,0.203451565115479,0.221668917031723,9.12620112151371,0.0427946999977048,3.68914185591686e-05,4.82480320087479e-09,3.40122170306975,6.77528215287207e-13,1.21117279794828,0.690474705234683,3.67544754744284,0.00151737264297277,0.00645170677966086,0.00709800463300394,0.0437147597543752,97.9197556643173,0.0304243583253376,0.0240990888113563,0.00632526951396151,2.31768326632204e-06,0.0427946999977048,0.0445301278063805,6.24847892293083,0.209273140575611,0.259171817169721,0.220923809320031
4.04028110852301e-06,1.68345045212037e-07,1.68345045826813e-07,1.18350484404163,0.521256515847698,2.53373614968655,3.1192163827336e-14,1.23685597912,0.303871188121028,0.239667891831263,0.21235582362102,0.237497209039073,0.207315908124685,0.235375172853042,10.0305746752213,0.0400720532552927,4.12934608819752e-05,4.38174701602515e-09,3.01945557554212,6.77593091497717e-13,1.00444784661139,0.532151247098005,4.11964442280538,0.00170264577809692,0.00604127191614528,0.00679847008808143,0.0416261474297857,92.0870164318412,0.0340548959549775,0.0269748322480621,0.0070800637069166,2.59426314320155e-06,0.0400720532552927,0.0419988343371946,5.60533536708349,0.204442672695918,0.242944245024304,0.234583993562854
3.68948433906982e-06,1.53728527536317e-07,1.53728520199945e-07,1.17717363273963,0.519722970007093,1.56821947540248,1.22047162652522e-13,1.28306507927008,0.293262702669514,0.236778153173669,0.20609366772882,0.238643362416823,0.200196502623079,0.248918185829998,9.11804401561844,0.0335935685927545,4.40042884778411e-05,4.16676573929183e-09,1.9318986428737,6.77641312123092e-13,0.988108993420586,0.575376244994601,4.38941269765858,0.00181117847241978,0.00506440003387154,0.0061654835223479,0.0389768854857808,84.006531856513,0.0362903385370934,0.0287455229802301,0.00754481555685376,2.76454478950273e-06,0.0335935685927545,0.0363317847877376,5.61462766783239,0.196860356531952,0.244957079390875,0.248081483678312
3.87006557990308e-06,1.61252732061742e-07,1.61252731448315e-07,0.959033817425634,0.42684831714648,0.846303959951576,4.38301703324597e-14,1.1299312238507,0.340316353574158,0.243465042754919,0.213641244118707,0.234831272135195,0.210855585646874,0.266510534286714,4.38329436419331,0.034723235268988,3.09898067851334e-05,4.0722463809984e-09,0.760437564762072,6.77528647815846e-13,0.883229968257758,0.572838088289126,3.07381245510181,0.00125277650889751,0.00523480761977964,0.00625402555257757,0.0403338985029544,88.470154626814,0.0255575513815037,0.0202440982962878,0.00531345308504707,1.94695286015668e-06,0.034723235268988,0.0374863928023847,5.39248626111285,0.207869753597625,0.238541488018573,0.265614698023319
3.9533619424202e-06,1.64723406247861e-07,1.64723410817145e-07,0.887319442122313,0.401550167888436,0.749641157724084,1.7324773720088e-13,1.080752786645,0.369485335989973,0.284710685930438,0.214421267014959,0.259409782787071,0.200532221467996,0.269146507795148,2.27991366157073,0.0263880855742637,1.50054701648783e-05,4.06355212008448e-09,0.755939742174769,6.77480202891749e-13,0.568258189889591,0.633260981168281,1.48131090661013,0.000607146684089686,0.00397853310035217,0.00429204842357973,0.0284078289631171,64.7649283321132,0.0123750335980394,0.00980224563924233,0.00257278795875898,9.42713285608849e-07,0.0263880855742637,0.0273275648514823,6.05615949557913,0.198545284774966,0.270350669085021,0.268241811091529
3.8967620759766e-06,1.6236508666627e-07,1.62365086760077e-07,1.05613233957392,0.483532229625086,0.75683241244736,2.33158312592465e-14,0.851696301343989,0.396263750395143,0.350333317414932,0.23905241437793,0.30280375737498,0.203388232508918,0.286902510804137,2.11970408809487,0.0196242230097754,1.98299890189918e-05,3.93888007158325e-09,0.77693071583601,6.7746419800378e-13,0.575902014633088,0.65807476267774,1.94472032195863,0.000812301766378383,0.00295868331247317,0.0034439597437212,0.0214507591605192,47.6501887488869,0.0163535383130245,0.0129536132848017,0.00339992502818946,1.24577263640129e-06,0.0196242230097754,0.0208923674994345,7.16711635542946,0.203443025323627,0.326264014660301,0.285938129887919
4.5823131422524e-06,1.90929716947655e-07,1.90929718093638e-07,1.08736192201251,0.498022445224259,0.827627463139019,1.36102410454885e-13,1.11996523837553,0.388768334234764,0.376680575951666,0.265254733710204,0.313543444249337,0.2193781918448,0.288625280956847,2.17656985843072,0.0217515432903842,2.28978357227677e-05,4.04956944460681e-09,0.895135998013283,6.77593091497717e-13,0.525987918762156,0.68083074255404,2.24157556183399,0.000935002272134565,0.00327938621103231,0.00393172179680494,0.0236435354436628,51.8051259187597,0.0188835216101156,0.0149576092776607,0.00392591233246277,1.4384986681154e-06,0.0217515432903842,0.0234639672664386,7.57807716803156,0.220280074590286,0.344984410403272,0.287655109200201
4.32400835960483e-06,1.8016702167337e-07,1.8016702167337e-07,1.08006498412086,0.492739898984119,0.798790309781271,5.01276329552358e-14,1.45833358710757,0.36815335813722,0.317473964570856,0.294732743344478,0.269644046822514,0.278606676965579,0.296634620087438,4.63216461035033,0.0211497954007319,1.9962268311532e-05,4.0628647198541e-09,0.921673713997675,6.77641312123092e-13,0.888841751803449,0.72754810501583,1.94734937365108,0.000813969327426447,0.00318857903130126,0.00372821787048716,0.0230365710046357,51.183410370887,0.0164621486021368,0.0130396433326851,0.00342250526943273,1.25401630939964e-06,0.0211497954007319,0.0225871973608523,6.53598810820853,0.2758705120076,0.287053631591264,0.29563752610628
3.75159212091215e-06,1.56316342218815e-07,1.56316339350881e-07,1.4196815743636,0.63766990950392,0.85710933021825,2.17272254323753e-13,1.30835747077845,0.334751637063008,0.279191953867831,0.244001247105148,0.290891623156392,0.239744098710319,0.299235018335604,7.2283034872176,0.0252714736615592,2.22898451908654e-05,4.08467808345305e-09,0.889461252875512,6.77641312123092e-13,1.04820022900248,0.768011485426799,2.15115641543616,0.000903553225529722,0.0038100971201091,0.00448481980765467,0.0252669797103437,55.6406525395266,0.0183816616561081,0.0145600867572247,0.00382157489884484,1.40023951209943e-06,0.0252714736615592,0.0270975159117737,6.46752895252165,0.237379459563673,0.294682977148027,0.298229183495267
4.35119934667923e-06,1.81299975364319e-07,1.81299975364319e-07,1.27266485510586,0.558780784832235,1.06013741065994,2.20627222627797e-13,1.25245329678876,0.37422743068948,0.267582231271898,0.237789225764274,0.324590185186749,0.238903153126192,0.302663487693486,10.0046083329059,0.0358393528883507,2.0046065645958e-05,3.85012894418099e-09,0.801441789634888,6.77480202891749e-13,0.910963794566593,1.00036024803471,1.9210109724961,0.000796643838821945,0.00540424976397,0.0060093704424376,0.0327018155476816,73.0312644876205,0.0165312150279616,0.0130943507454957,0.0034368642824565,1.25927510436371e-06,0.0358393528883507,0.0376018612869347,7.34246095558445,0.238114392803449,0.322672351094736,0.301646128553792
4.98452437843221e-06,2.076885128736e-07,2.07688513713321e-07,1.10354177080272,0.4837689133475,1.21439693287894,3.84998003290339e-14,1.31317948704478,0.339829101019021,0.331105453351096,0.240888379279763,0.386947527116755,0.229127743901604,0.295687235102978,10.6361563283843,0.0345460576456476,1.8347856826404e-05,4.01923472456597e-09,0.760133465223967,6.77528215287207e-13,0.747793339366308,1.17265119597383,1.75947215183967,0.000728407823952851,0.00520928127983992,0.0057451495259441,0.0314380247109617,70.4688475028372,0.0151308293976045,0.0119851073782766,0.00314572201940648,1.15260375152664e-06,0.0345460576456476,0.0361258679440515,9.20879606403296,0.227174926939063,0.393386349150596,0.294693325618173
4.90271511679012e-06,2.04279796161362e-07,2.04279795019669e-07,0.903326338235648,0.398296555894636,1.21964188964683,2.10218684730553e-13,1.32455594439985,0.318171816724376,0.357837783046043,0.252445182735256,0.395553820922407,0.233027819924702,0.285189374111707,9.83378854038813,0.0281380601685629,1.38820613983577e-05,3.99137769445159e-09,0.739746880362747,2.83563724906674e-13,0.716087449555705,1.42106876423613,1.35716570090743,0.000557417555369286,0.00424320211929501,0.00454401525916662,0.0259785634114812,58.9616413760159,0.0114480794940155,0.00906800667727873,0.00238007281675562,8.72069276670153e-07,0.0281380601685629,0.0290711100267656,9.83007989310755,0.228786353753624,0.407897361148354,0.284237153175863
5.37543508308013e-06,2.2397646377514e-07,2.23976464602219e-07,0.873539864213189,0.389642317229513,1.13915578332129,4.52480541979649e-14,1.62280919196925,0.226654677652363,0.305833233190391,0.268180998714201,0.292606743714327,0.244410770178643,0.280920201814246,7.85310494099724,0.0326356991736986,2.76378862530397e-05,4.2248877170642e-09,0.892508569204605,6.77576873027439e-13,0.759889837079139,1.34394844938898,2.66466602672385,0.00111969175390338,0.00492161900009555,0.00574377966945073,0.0312381916830238,68.6867625413071,0.0227916735641185,0.0180532506062253,0.00473842295786748,1.73615532425263e-06,0.0326356991736986,0.0348722837673646,7.862469769002,0.237685790937684,0.316208642411821,0.27997592955657
5.02289475561855e-06,2.09287280542076e-07,2.09287268777751e-07,0.880678416541443,0.392788127073294,1.03936056721846,4.83186156206601e-14,1.52613833603729,0.195222747861554,0.330744702138361,0.251628394885191,0.369942008312512,0.248297325703321,0.272209821619747,9.82827457822685,0.0348343045066983,2.76484190193772e-05,4.14166628863210e-09,0.890224125960728,2.83446692940533e-13,0.939925917302645,1.25908362924003,2.63640464011605,0.00111357267949984,0.00525330651480235,0.00614802804403351,0.0319805626324968,70.0972759796583,0.0228004856127624,0.0180602306168494,0.00474025499593373,1.7368344843789e-06,0.0348343045066983,0.0372957798044535,9.28765011402632,0.243807050937151,0.373359836640128,0.27130093820887
3.87949678516232e-06,1.61645693845351e-07,1.61645705932951e-07,0.770153484925591,0.329958485867,0.853670346359802,3.01596895740574e-14,1.0620343199914,0.219581837958304,0.361865414619603,0.24950492539123,0.465172495799367,0.276389404097723,0.286244961807662,11.6923077159091,0.0429181398722653,2.97273635894596e-05,4.14211491240927e-09,0.598536744037933,6.77480202891749e-13,0.753408280148945,0.952328512835325,2.8180330647928,0.00118845563495558,0.00647199585760939,0.00746033741639169,0.0386974013376204,85.2318076143862,0.0245146281797906,0.0194180003852229,0.0050966277945319,1.86739261259616e-06,0.0429181398722653,0.0456896125472977,11.2273344089059,0.276028487321563,0.447857542164552,0.285282791146425
3.50282711492699e-06,1.45951126778504e-07,1.45951129430277e-07,0.785933922385467,0.334331561913723,1.03509771223482,1.77585025488029e-13,0.860324248767545,0.335121103049347,0.373590532229538,0.319756209226862,0.461477537129705,0.340329081945609,0.279394060762854,11.4779307737306,0.0514883503704737,2.99577623528992e-05,4.10125994824861e-09,0.666883380266611,6.77593091497717e-13,0.575403718406583,0.790632261268791,2.84434420860803,0.00119501511103031,0.00776353038870571,0.00864272726768033,0.046853473103572,104.968035320681,0.0247045091539451,0.0195684048214057,0.0051361043325203,1.88184939516614e-06,0.0514883503704737,0.0540359482613402,11.0810453637106,0.337812421321206,0.446063723162374,0.278454918405581
4.3068608540502e-06,1.79452534378776e-07,1.79452537599598e-07,0.61904645674988,0.273100822394515,1.01049792737856,1.17690618051046e-13,1.08673844410646,0.463444321162721,0.408880104884656,0.312726065829029,0.432816434701016,0.311261123321028,0.26758413412248,8.97163193119457,0.0419559162779008,2.6047279887341e-05,4.04162914907413e-09,0.731739734911194,6.77576873027439e-13,0.448712734722986,0.578630162125208,2.52922051443053,0.00106659127011372,0.00632594441810235,0.00672376312609608,0.0389078491769216,89.074443330039,0.0214792810063115,0.0170137064203562,0.00446557458594483,1.63614039580668e-06,0.0419559162779008,0.0431601009440748,10.3717347083421,0.313245059254076,0.430222713026055,0.266684689109932
4.5646315815487e-06,1.90192982280357e-07,1.901929819078e-07,0.60131045486968,0.262252812782046,0.852108829517431,1.33771741568581e-13,1.14277099732983,0.434991009526024,0.435517887106561,0.347510720816758,0.432487768712874,0.335635324203447,0.269576227957663,5.88799369022589,0.0296341771576387,2.97971471297644e-05,4.00466182409594e-09,0.752059841954555,6.77593091497717e-13,0.470270806420902,0.594358722822021,2.92853085939057,0.00123194062134273,0.00446752000399658,0.00491819180073944,0.0308975278218465,70.0579006320207,0.0245714225239929,0.0194629871005204,0.00510843542347224,1.87167176743979e-06,0.0296341771576387,0.0307742597388159,10.4318834279555,0.336980099689986,0.43839245987576,0.268670086812437
4.49655645125085e-06,1.87356518860122e-07,1.87356518281567e-07,0.817793694754633,0.342159576985475,0.78446900562236,1.25433618049999e-13,1.12098947455374,0.386883226126128,0.427499608829974,0.370913103968319,0.410372544297116,0.356664861901148,0.308759628467599,4.25198162223107,0.0291861966353636,3.28747470710367e-05,3.89614532670445e-09,0.746371710725632,6.77528647815846e-13,0.448351877607062,0.695638021009543,3.23249951751502,0.0013585310532807,0.00439991924058743,0.00497234051210554,0.0313337147057004,70.4357280107933,0.0271093190981468,0.0214732511882651,0.00563606790986344,2.06499246570105e-06,0.0291861966353636,0.0305943494192381,9.60395696272645,0.358118500977146,0.419141650937593,0.307721778040434
4.20544842773727e-06,1.75227020396285e-07,1.75227022844773e-07,1.0895271485986,0.456810736622604,0.594186005615591,1.61821870610914e-13,1.13498419036661,0.318373348962994,0.413882913040823,0.424047057848065,0.39607141789355,0.418597708546925,0.298842556893003,4.46109850920318,0.031906835296471,3.68462543760225e-05,4.00113486640048e-09,0.723616497483578,1.68718658944019e-12,0.472633155026595,0.851679205108056,3.6302435109798,0.00151123426337292,0.00480989762168539,0.00577045222727324,0.0361313957710883,79.2834882358807,0.0303848810107411,0.0240678188895765,0.00631706212130793,2.3145362347258e-06,0.031906835296471,0.0343682005361396,9.25533238795495,0.415601785009191,0.40210534628166,0.297831242463421
4.17170326405282e-06,1.73820968257954e-07,1.7382096834438e-07,1.32812496846842,0.565539634121073,0.561508468747832,1.73325262374356e-13,1.10198168809265,0.558755220413546,0.403667851343646,0.423547408372511,0.378585974049208,0.416885549297734,0.29868618787284,4.46378908557441,0.0399175135476536,2.99094680120827e-05,4.03483239182658e-09,0.729438990187819,6.77480202891749e-13,0.434151281432306,1.00216115616996,2.95282713853422,0.00120494371766281,0.0060170704472807,0.00692287597972003,0.0438509363424165,97.405029093194,0.0246655012376082,0.0195375067091081,0.00512799452851778,1.87892923415014e-06,0.0399175135476536,0.042431081766018,9.15681208781009,0.40940715132869,0.391074963383326,0.297682197846001
4.23172403727614e-06,1.7632182982879e-07,1.76321833922962e-07,1.23410929672155,0.533734818204875,0.580940097542551,1.57245346772422e-13,1.07622219632161,0.571635304672321,0.391662825998686,0.403759233078321,0.345830507938665,0.39043611388086,0.277159560432835,4.66621470753043,0.0400710691476554,2.7894108810837e-05,4.05579058942603e-09,0.748395539838038,1.68705612768666e-12,0.41637493693119,0.983884617009293,2.75990559564061,0.00112868668415395,0.00604002178835086,0.00674731681821207,0.0431917717670989,96.9641717978544,0.0230038678751753,0.0182213294032946,0.00478253847191541,1.75237559333904e-06,0.0400710691476554,0.042065877721848,8.51081823009761,0.373586332348404,0.375691248844373,0.276221623528277
4.26578269609166e-06,1.77740944561949e-07,1.77740950269965e-07,0.944265583579132,0.411603284528507,0.638479463857379,6.19064945884656e-14,1.11547316859612,0.585927378398144,0.391861966349967,0.304906925794024,0.354193980351484,0.282588281823124,0.281896979367319,4.50261401898237,0.0375520036623614,3.40453760849016e-05,4.09662178443649e-09,0.717230282264958,6.77689745530231e-13,0.423855360095856,0.942874797222585,3.36180267292745,0.00139317966672005,0.00566005783186002,0.00643969712301772,0.0403684190232702,89.9699919265213,0.0280771231815188,0.0222398473579598,0.00583727582356312,2.1388678398656e-06,0.0375520036623614,0.0396306162718632,9.02435155126385,0.267566928191898,0.381265827491329,0.280949423814461
4.82950583938721e-06,2.01229409257098e-07,2.01229409084729e-07,1.08120338814927,0.465098637257619,1.14971074720416,2.94962396279694e-14,1.34782984219521,0.488650587964113,0.345488754801286,0.268977889575745,0.320815873471569,0.255762306758763,0.270903354980425,5.18388742017833,0.0275977333837965,3.3689118379925e-05,4.16958136377425e-09,1.05287847143516,6.77593091497717e-13,0.60456542671083,0.8126652274277,3.329865197115,0.00138515464334056,0.00415915746793387,0.00498875595797382,0.0299678965554837,65.1233865020454,0.0277835550748428,0.022007312498908,0.00577624257593951,2.11651913449178e-06,0.0275977333837965,0.0296857497211848,8.64545108849215,0.245547164095717,0.337345814084465,0.269992752891408
4.72774966005306e-06,1.96989568555405e-07,1.96989568555405e-07,1.27837134860713,0.542409491501991,1.5315621801826,4.12947480313945e-14,1.16638525447123,0.336448438351025,0.363232195937009,0.243950995876821,0.358257011725442,0.283347036335751,0.271371957512647,5.1974372746834,0.0271455704369232,3.40393274533239e-05,4.03111975814548e-09,1.55196994790717,6.77480202891749e-13,0.5718351940639,0.803421369294885,3.36258211310163,0.0013995425587802,0.00409104859285615,0.00495105706968636,0.0295641911464166,64.0177352363584,0.028073018031146,0.0222365956744678,0.00583642235667212,2.13861042233115e-06,0.0271455704369232,0.0293061081576039,9.74643837807745,0.224350474380977,0.36914256452246,0.270459780284611
4.37793086006186e-06,1.82413785871849e-07,1.82413775110836e-07,1.38007003714312,0.581456069163232,1.48837896711601,5.45113200996821e-14,1.21805583403421,0.333419633815773,0.301492253952164,0.202724747181939,0.325575460750843,0.254247161093894,0.283440735934073,6.07503161841226,0.0265082124623421,3.51839824359456e-05,4.11362606146715e-09,1.63667770464195,6.77480202891749e-13,0.567068319839642,0.820040123408392,3.47909249475137,0.00144789513272874,0.0039950179164604,0.00489144487620665,0.0291643847496959,62.7898684862089,0.0290174732253011,0.0229846972238632,0.00603277600143805,2.2105863423142e-06,0.0265082124623421,0.0287381783757144,8.5136837964899,0.222504382118552,0.310807460498286,0.282487991268829
