"u_star2_xy","u_star2_x","u_star2_y","u_star","F_H_kin","F_H_kin_v_0","F_LE_kin","F_CH4_kin","F_H_en","F_LE_en","F_CH4_mass","d_L_v_0","sigma","w_star","t_star","T_star_SL","T_star_ML","FD_mole_H2O_star_SL","FD_mole_H2O_star_ML","d_z_0"
-0.00701725770536341,-0.0690523732811533,0.0540490695830718,0.296124935863725,0.00900575236534818,0.0103438579478281,0.000641888849052916,9.87390623012938e-09,11.1816471174558,28.6778143744465,0.570158841352591,-181.317887520719,-0.174746850203123,0.612566310908359,1048.04980059709,-0.0304120027551229,0.0147016775245015,-5.13959475911441e-05,2.48456720734677e-05,1.27122313884581
-0.00994797614102195,-0.0629853706841556,0.0498907969591413,0.283462139136307,0.00879630511021841,0.0101156840623798,0.000635644133815336,1.14694234364884e-08,10.9217519295264,28.3989179537942,0.662290386916583,-162.621628167435,-0.193670135132798,0.606767793661552,1051.47307860553,-0.0310316754717941,0.0144969874836912,-5.31680737102569e-05,2.48383913337246e-05,1.10738375993834
-0.014305085036495,-0.0568118681377347,0.0434482622183566,0.267435233442452,0.00827061228656369,0.0095557316259771,0.000593399906884677,1.31752683914153e-08,10.2691907679944,26.5116541428888,0.760792697993885,-144.569865934248,-0.217014356925223,0.594425285466505,1068.25872910445,-0.03092566443136,0.0139136279845043,-5.26085315190239e-05,2.36688701706441e-05,0.837242906411965
-0.0267655386511761,-0.0459889320042907,0.0413840116216837,0.248732282466732,0.00821807492293897,0.00949765483905698,0.000559742583492507,1.23736022397528e-08,10.2041848146705,25.008019492276,0.714501287732285,-117.02229996343,-0.269465189553317,0.592281690961408,1067.05982920748,-0.033039840431803,0.0138752810501354,-5.33561782559862e-05,2.24072501376343e-05,0.564001288752075
-0.0381173028178952,-0.0426058097004128,0.0393556388269003,0.240834063037246,0.00756073905565557,0.008885777843705,0.000619120476500247,1.34493558315799e-08,9.38808428893563,27.6610357789859,0.776619603138749,-113.544319260729,-0.279554073983561,0.578659332404277,1088.72347635423,-0.0313939770824124,0.01306595890235,-6.09545050612244e-05,2.53688488066464e-05,0.468971189624039
-0.0456236328596506,-0.0392150560233908,0.0374004335332383,0.23278858528575,0.00738152278819799,0.00872662101472162,0.000635344778461232,1.32510672080614e-08,9.16568120066948,28.3860153119877,0.765169624862297,-104.414831020613,-0.306963130068919,0.574262072773845,1091.83599218283,-0.0317091268849678,0.0128539270450914,-6.47160517178118e-05,2.6233942373906e-05,0.335541282025467
-0.0550788692889137,-0.0354871333705541,0.035056746217221,0.223344988693454,0.00678476174994751,0.0081056170685883,0.000615481535005045,1.32831179626403e-08,8.42485578660748,27.4987151266846,0.767020363634704,-99.2834447970104,-0.326685648109621,0.559403869468166,1115.47315643928,-0.0303779448540023,0.0121285570591385,-6.53446447384893e-05,2.60891991222205e-05,0.220661927666964
-0.067900272589773,-0.0310852753563942,0.0313385583448579,0.210096833529606,0.006841095468363,0.00815488549219839,0.000591268213338342,1.60043668921233e-08,8.49502577988278,26.4170925649655,0.924156161818765,-82.1461259393843,-0.39268678367596,0.559329481272443,1108.47008920312,-0.0325616305273777,0.0122308866194571,-6.67337062831418e-05,2.50666929765385e-05,0.119103147590179
-0.0799500873976117,-0.0292812436623555,0.0214214975311285,0.190474303057182,0.00737080788794526,0.0087495655689927,0.000614142457639485,1.40586846548781e-08,9.15300352118428,27.4392003231745,0.811804686711282,-57.0566093331496,-0.565396326428629,0.57197524707255,1080.46633689659,-0.03869712485958,0.0128865854347196,-7.64632817553772e-05,2.54631478833438e-05,0.0521708280443338
-0.0887373221484576,-0.0297867396791905,0.00997468388015775,0.177235674875188,0.00755557570174571,0.00904361286379364,0.00066655173444251,1.17809108614935e-08,9.38264748699184,29.780943404246,0.680276916786079,-44.4770359109943,-0.716809844185845,0.577356738795836,1065.19931036516,-0.0426301065350781,0.0130864943527012,-8.91959639996552e-05,2.73811766856541e-05,0.0254382635972012
-0.0938772067656658,-0.0295430153007148,-0.000780596427180215,0.171910808573879,0.00832267017976775,0.00998787434048299,0.000730653486883367,1.15703725815566e-08,10.3355521501883,32.6451493157405,0.668119594349405,-36.7524844499876,-0.8400292262102,0.595805844555976,1027.18025610523,-0.0484127219737382,0.0139687622332242,-0.000100808462938671,2.90867646452715e-05,0.0165378269989368
-0.0970951319722728,-0.0264824411355264,-0.00614808442267949,0.164884008619743,0.00905324890519091,0.0108460414876569,0.000812484530161124,1.26983225277417e-08,11.2429909031139,36.3014463413429,0.733251936041914,-29.8632904860822,-1.00861736409693,0.611724581257511,997.180788037051,-0.0549067734401679,0.0147995506189735,-0.000116882749652586,3.15045314373323e-05,0.00903548751827583
-0.0980518535204771,-0.0229731944268812,-0.010489292201889,0.158916840589445,0.00947502162090598,0.0113609927670237,0.000872257476233432,1.35040774302685e-08,11.7669587728504,38.9721747739814,0.779779447133424,-25.5259346707162,-1.14789688673818,0.619888503710638,977.595158439781,-0.0596225144280605,0.0152850416876401,-0.000130197850881377,3.33779881216548e-05,0.00553155471426025
-0.0908152556165293,-0.0149363838009722,-0.0123472118788483,0.139208806774396,0.0110077832678177,0.0129532402985291,0.000859922262885907,1.34877325831669e-08,13.6707505608616,38.4212154707852,0.778835630282389,-15.0495791976971,-1.88612957232602,0.646156065356834,931.663466886364,-0.0790739000130721,0.0170357965482205,-0.00014653273710204,3.15692269701071e-05,0.00096711589986109
-0.0860307902263326,-0.0111374634212694,-0.010924110772784,0.124902434648884,0.011619230665815,0.0135692625511448,0.00085147956170311,1.00430688816645e-08,14.4303059422199,38.0441273142953,0.579926969502833,-10.3767370325058,-2.69936942402235,0.655148237888159,914.296895510014,-0.0930264545961667,0.0177352696593814,-0.000161713327537175,3.08302566601936e-05,0.000310537854755618
-0.0845263860231593,-0.0100235737748674,-0.0111950707615808,0.122583431155478,0.0117921725908285,0.0137397751588066,0.000854410356448751,9.5114845359042e-09,14.6451543791437,38.17511979747,0.549231163041252,-9.68775707217335,-2.88421903286484,0.657513121488996,909.487553108867,-0.0961971163612801,0.0179345053435954,-0.000165341019319745,3.08253459840614e-05,0.000253323567344011
-0.0799383088734199,-0.0075870871236678,-0.0155245004308803,0.131450728798387,0.0122946067826808,0.0142176397351781,0.000843380127561311,5.97101001619819e-09,15.2692772588047,37.6823756358076,0.344790002375348,-11.5447555841963,-2.38626088329058,0.663927119707816,896.18270189332,-0.0935301530472122,0.0185180065970063,-0.000152203131000514,3.01346516831829e-05,0.000392268048577896
-0.0754032359470913,-0.00646393522101505,-0.0183646078126697,0.139531295687021,0.0120427601863724,0.0138875707709739,0.000805264242005063,4.54756405924036e-09,14.9566082438075,35.9794154489923,0.262594539036775,-14.1357336302817,-1.97177714898239,0.657266260740998,899.178970990707,-0.0863086673643826,0.0183224986671239,-0.000136910286690461,2.90647350029266e-05,0.000579137313017636
-0.0652929171452937,-0.00878663428279926,-0.018716484431509,0.143792756505833,0.0122254056398956,0.0139016912602889,0.000712869469530664,4.03875043885884e-09,15.1837608427569,31.8512597301448,0.233213605341465,-15.4547040226224,-1.81531611943306,0.656008522900575,894.805447655695,-0.0850210117461632,0.0186360469614637,-0.000117605111550456,2.57782674747032e-05,0.000749191363722473
-0.0567259512314403,-0.00553924774482987,-0.0136760286105696,0.121471137215934,0.0120969538172143,0.0135958941817717,0.000603468696967131,2.42690732574889e-09,15.0244027697995,26.9632402136889,0.140139336618044,-9.5261084582625,-2.97597183443646,0.650058151723797,898.381165517844,-0.09958706318613,0.0186090333382269,-0.000117847506037541,2.20212153920102e-05,0.000113448470667535
-0.0487372004874348,-0.00133290795751223,-0.0068788199157,0.0837064433605712,0.0106149227612348,0.0119287990998623,0.000522880988506564,9.33351617444543e-10,13.1838254339801,23.3626200854482,0.0538954557977177,-3.55277400087528,-8.10970814856289,0.620905770605011,934.11919724123,-0.126811298331124,0.0170958674629349,-0.000148171672520343,1.99755330045972e-05,6.88363468910828e-07
-0.0348370636123312,0.00175573766553265,0.00642275666014562,0.0815990781796484,0.0088185120274167,0.00989434892091844,0.000420033262580373,1.98108981404198e-09,10.9528058812844,18.7674708156216,0.11439605022204,-3.96748336658013,-7.37614350526997,0.581385480315688,987.296758234007,-0.108071221196909,0.0151680981482859,-0.000122087740800824,1.71353558760595e-05,3.44029745420462e-07
-0.0270498230253344,0.00270104130754424,0.0129645946919969,0.115078117897195,0.0084095684472549,0.00937871639048565,0.000368649673774389,3.60074968696352e-09,10.4450563896874,16.4717008610649,0.207921689924022,-11.7398626735079,-2.51806311997982,0.569783715527693,1000.3795904769,-0.0730770419339634,0.0147592291918462,-7.59758814356222e-05,1.53447022140578e-05,4.36481144868935e-05
-0.0227622847335867,0.00197687056402924,0.0146368726856798,0.12153093607038,0.00764429160411583,0.00855607167014116,0.000357872897027203,6.39505081022079e-09,9.49470993535529,15.9903198067517,0.369275813985389,-15.1565688970911,-1.96759658782382,0.550997162672328,1025.41362873768,-0.0628999648261487,0.0138735589254963,-6.98364091047747e-05,1.54034988658273e-05,7.25885873232397e-05
-0.0223686260412754,0.0010560114794381,0.0134475444275366,0.11614191337438,0.00740433310977541,0.00831854457749681,0.000388898525103701,6.88174228445513e-09,9.19674145478506,17.3766447768965,0.397379326473577,-13.6058434684345,-2.19397746097393,0.545531949759501,1033.85328805882,-0.0637524636425418,0.0135726846301846,-7.94103517667743e-05,1.69061962365205e-05,4.28676060884194e-05
-0.0221307337501,-0.00217930740820608,0.00946774859745786,0.0985663754757167,0.00633520747240549,0.00723954696601545,0.000418123333027027,8.91000810959101e-09,7.86895133124011,18.68261096563,0.514499508280224,-9.55571358617364,-3.14818560944815,0.519308005487757,1076.43247185254,-0.0642735156064075,0.0121993256515566,-0.000100597088455916,1.90936598082993e-05,5.77173962339565e-06
-0.0235896384017469,-0.001543578874345,0.00816648381765801,0.0911651390720945,0.00503680999313447,0.00594176792433299,0.000406937065310537,1.38256883739882e-08,6.25634841501732,18.1829188275412,0.798350549467575,-9.21158936070505,-3.30484921930505,0.484476060795283,1141.43926759195,-0.0552492986288464,0.0103964063464072,-0.000105847457626501,1.99175954723284e-05,2.29668244338451e-06
-0.0233271188750065,-0.00189706613223457,0.00624240901049941,0.0807731579208843,0.0044777678392453,0.00542507391728043,0.000430211732949342,1.49379165394919e-08,5.56194998042057,19.2229504873744,0.862575052656419,-7.01689289624051,-4.34975923864245,0.468589229676576,1169.46776685037,-0.0554363349719616,0.00955584882378941,-0.00012629359090416,2.17698818420093e-05,3.97230679891304e-07
-0.0228349041864594,-0.00112119331255149,0.00650755101501157,0.0812614947060675,0.00368527768992143,0.0046971941012914,0.000464870992623027,1.69391391977802e-08,4.57764738324638,20.7716663939161,0.978133653836618,-8.2520537939743,-3.71969531393849,0.44416095769668,1213.52404046302,-0.045350847941593,0.00829716711039274,-0.00013564747836387,2.48173925554362e-05,4.3327037152725e-07
-0.0269553978469286,-0.00304542351816201,0.0107239488911842,0.105584043031502,0.00229228185747036,0.00341958648052074,0.000528793180727748,2.1677978655154e-08,2.84747538100828,23.627899587382,1.25177319946321,-24.8627016951499,-1.24162075128134,0.396079123519341,1325.49273320729,-0.021710495181421,0.00578743418007596,-0.000118750177581947,3.16556039318707e-05,1.64790427354518e-05
-0.0340851634389938,-0.00592585961207647,0.0117639931130601,0.114770286763362,0.00263380751864159,0.00382200779300679,0.000547034425843542,2.51339400978274e-08,3.27174955950159,24.4430089372467,1.45133423700895,-28.5700748558523,-1.08697881898634,0.408685200173342,1262.58548090594,-0.0229485138786145,0.00644458746615848,-0.00011301088142727,3.17366306959167e-05,4.44164217301792e-05
-0.0434767190848738,-0.00495102166439543,0.00877252576695078,0.100365447796808,0.00322167331142161,0.00444850216380728,0.00054913565018986,2.54009951289278e-08,4.00207276633128,24.5369645671431,1.46675506272481,-16.4151448794232,-1.90559245067348,0.427103203033342,1184.72536943372,-0.0320994264674029,0.00754307925705279,-0.000129725011124933,3.04842219387042e-05,5.20533432905484e-06
-0.0483318629754058,-0.00455889495023814,0.00664017466137954,0.089747029635138,0.00335126474972632,0.00458922065373459,0.000547399647668589,2.4066603649014e-08,4.16306882516449,24.4594254975035,1.38970196110867,-11.3769655985993,-2.75223993616564,0.43042006682587,1166.30250002514,-0.0373412330564111,0.00778603278058154,-0.000144614719478527,3.01536627007849e-05,9.40088864735659e-07
-0.0585772478863556,-0.00255578508946646,0.00301346358467337,0.0628595968461064,0.00295284558070471,0.00420902215977543,0.000560902146185497,2.15378991799511e-08,3.66821717204028,25.0628426175004,1.2436844502471,-4.26218454954642,-7.3004163692574,0.415396224533264,1184.41134257493,-0.046975254835533,0.00710850365581081,-0.000211561431449299,3.20144129957619e-05,9.70607977407031e-10
-0.0649965846318415,-8.47092621391564e-05,0.00444358950700056,0.0666663097120418,0.00211738981891713,0.00336669631156375,0.000572233846361072,1.71280240049487e-08,2.6303770575593,25.5692975198725,0.989040618141759,-6.35621844571397,-4.83729764676891,0.383238552033582,1260.3116190609,-0.0317610173423874,0.00552499169950833,-0.000203504219313515,3.54006016369492e-05,3.11405027580598e-09
-0.0678542770372628,0.00308787753685077,0.00711022668438164,0.0880442733083834,0.00206864141159257,0.00325896936513316,0.000501042618530953,1.50041697776654e-08,2.56996463408125,22.388422592844,0.86640077964151,-15.1251772280094,-1.99472633934513,0.377003598278868,1259.93492414532,-0.0234954680623799,0.00548706012631318,-0.000134920171314884,3.15088463141797e-05,3.1155319207234e-07
-0.068459946712437,0.000746018870480635,0.00504346473945243,0.0714026678669346,0.00197692258644073,0.00317774421954463,0.000513606811836552,1.1549277621985e-08,2.45603847018897,22.949949795562,0.666901487003903,-8.27370262560025,-3.57640513827807,0.372264897774521,1259.85555663126,-0.0276869568812878,0.00531052645108147,-0.000170537625168274,3.27101520489893e-05,4.1389019096427e-09
-0.0717415311866146,-0.00600806224130981,0.0037559963258995,0.0841754162976694,0.00217732360957906,0.00339968282308916,0.000538687809500463,9.03505247612087e-09,2.70501399420882,24.0707964073453,0.521720070181123,-12.6705390731027,-2.28650976024999,0.380465716873739,1230.07140786698,-0.0258665024225053,0.00572278529448061,-0.000151726710808511,3.35684885112024e-05,6.57298970415555e-08
-0.0751402467702943,-0.0126877049526905,0.00275512907817536,0.113944709523561,0.00236160121118053,0.00356480803370596,0.000521412555097704,8.38181025936141e-09,2.93400371043755,23.2989643574247,0.483999251616565,-29.972306264475,-0.950221394888898,0.385701888739477,1205.59430372426,-0.0207258522230223,0.00612286659756462,-0.000108490981303639,3.20505906542739e-05,9.49747090825839e-06
-0.0757695227965401,-0.0169599995732121,-0.00304440363111968,0.13126719303523,0.00277763166783136,0.00394838623977371,0.000514892398544046,5.40343358546366e-09,3.45094649523903,23.007665700906,0.312015868959013,-41.3732284955463,-0.678682673660722,0.398208374691079,1160.19659395262,-0.0211601360827902,0.00697532207851275,-9.29951634208776e-05,3.06553423884698e-05,7.23665273693603e-05
-0.0741364580745635,-0.0197254751851699,-0.0105729161988186,0.149600699397809,0.00253875251703559,0.0036655081674108,0.000520716945743453,1.50089913040713e-09,3.15419596168304,23.2680246832044,0.086667919386229,-65.9668803593101,-0.420844114230047,0.388184883951035,1187.57844279725,-0.0169701914981339,0.00654006021871738,-8.25186257643747e-05,3.18014550233071e-05,0.000452479107984906
-0.0751688799812732,-0.0225524450346887,-0.0131443082080091,0.161565355386501,0.00212782987377332,0.00323735941468722,0.00052711788210058,-1.09981636800621e-09,2.64371900762067,23.5541239259565,-0.0635077963541509,-94.079734797539,-0.294780584302373,0.371636225864146,1232.38793240631,-0.0131700875393928,0.0057255717437814,-7.73433724704413e-05,3.36243040648716e-05,0.00128802601259266
-0.073548734096293,-0.026170747223651,-0.010183100917631,0.167577104664339,0.00163090293662289,0.00275718771558055,0.000548171557280704,-3.2192529811475e-09,2.02633734068241,24.4950500262449,-0.185892544143381,-123.2556798259,-0.227910375909872,0.352017649187186,1298.23036161744,-0.00973225393701384,0.00463301468090783,-7.75445960169186e-05,3.69149072862852e-05,0.0024610483535332
-0.0732634990363716,-0.0306353547677161,-0.0084697932245595,0.178282429221975,0.00171458609569491,0.00285041481662703,0.00053468919978319,-3.31383170275055e-09,2.13029357330515,23.8926760329446,-0.191353897843628,-143.564017906438,-0.198555809556925,0.355161020670643,1278.29343192764,-0.00961724665283821,0.00482763027445211,-7.10954735802357e-05,3.56882456093777e-05,0.00493247445004321
-0.079420140410746,-0.0415527051375225,-0.0076420204968105,0.205547048454633,0.00258047091852378,0.00372145804863866,0.000495966642574476,-3.55630945528819e-09,3.20630684432659,22.1624767389811,-0.205355533186161,-168.517010030112,-0.171794329020516,0.388175943374169,1169.57273563546,-0.0125541618715742,0.00664768376961583,-5.71984636773228e-05,3.02877485987856e-05,0.0242715738472498
-0.0878857890078976,-0.0479802013830068,-0.00747481770825062,0.220360977241481,0.00276514223340198,0.00392031749078203,0.00050344056261753,-8.09097845308413e-10,3.43586719190827,22.4965643988565,-0.046720545979489,-197.109175218493,-0.147419722941816,0.394098328579365,1144.3844525445,-0.0125482391120994,0.0070163764544998,-5.41573146708989e-05,3.02821857394666e-05,0.0458461660486677
-0.0951907688381003,-0.0505739232604821,-0.00713855895929189,0.225998331505976,0.00319454543048765,0.0043779966393849,0.000512504559274051,7.39976862744221e-10,3.96947785375477,22.9017224151946,0.0427292239623023,-190.395337423146,-0.152621804679065,0.407967722618943,1098.12608978983,-0.0141352611287008,0.00783038768356552,-5.37558643107707e-05,2.97786686772845e-05,0.0617589771787631
-0.100169258539491,-0.0413473418860195,-0.0130364164290138,0.208215721911973,0.00461603884443664,0.00593589265561477,0.000582014579899198,4.63206731223544e-09,5.7359975071533,26.0080425333397,0.267474094877723,-109.815492728423,-0.264509993811605,0.442981687148492,954.892746747354,-0.0221695019091217,0.0104203830053347,-6.6259172038008e-05,3.11439541169088e-05,0.0438703337613904
-0.104291650364562,-0.0317421274858184,-0.0121556917206382,0.184363906427195,0.00551033768223192,0.00705599936827268,0.000736790283951352,8.30256706759034e-09,6.84747179826362,32.9245934399697,0.479423432750936,-64.1329462147245,-0.45601801023723,0.458663878618996,861.197095331153,-0.0298883755992008,0.0120138906486884,-9.47327412765012e-05,3.80786433430932e-05,0.0156913131645996
-0.107461785019536,-0.0309752802976585,-0.0101628261601883,0.180554319659135,0.0060565687515003,0.00766609069646154,0.000743625261288539,8.10814982476621e-09,7.52629591078643,33.2301077212894,0.4681970034813,-55.4453404047629,-0.530941520395184,0.457581652047582,788.930234384619,-0.0335443026948033,0.0132360393481654,-9.76299222843394e-05,3.85231884135733e-05,0.0128224067124081
-0.108314583193234,-0.0376638587615549,-0.0134274145041285,0.199964419164783,0.00646285127831794,0.00810996686823254,0.000746023188939057,9.67108436129906e-09,8.03120805075729,33.3373306661732,0.558447095358853,-71.1966238551258,-0.41613569255933,0.451123564520933,724.856836834173,-0.0323200062556736,0.0143261221239487,-8.84384352265539e-05,3.92011008130337e-05,0.0238988800033654
-0.105852524942939,-0.0540269506113256,-0.0188557521297778,0.23921291135541,0.00695049356814489,0.00858641792555049,0.000718913790248395,9.77010981403027e-09,8.63724155920229,32.126028762069,0.564165221101364,-115.123245354723,-0.261722313810838,0.445774990705987,668.498696008156,-0.0290556790131542,0.015591932506436,-7.12416244191769e-05,3.82298620207701e-05,0.0784691432098801
-0.0982242859035396,-0.0642721067472406,-0.023677315362309,0.261714852073331,0.00753431262602907,0.00915852723336783,0.000719403557215651,9.62082710803556e-09,9.36275693732975,32.1480027301282,0.555545040526405,-141.34302455437,-0.215372343094785,0.437439725998859,603.511716722063,-0.028788250136901,0.0172236588911194,-6.51594742143156e-05,3.89841185919637e-05,0.124738863369939
-0.0704478137702575,-0.0640610987236479,-0.028169379001793,0.264539193983252,0.0073875322939061,0.00901780351666552,0.00075225780256362,5.63205142899159e-09,9.18055540861705,33.616290962376,0.325217177715691,-148.24472266008,-0.209317183292831,0.422748495043241,572.444379666561,-0.0279260406848211,0.0174750055423626,-6.74062450105468e-05,4.21801471409231e-05,0.116734821717667
-0.037160170430224,-0.0587504580662363,-0.0336071902702631,0.260160575477369,0.00792231554928511,0.00956518013883725,0.00073689607281329,5.41401627570429e-09,9.84534323871856,32.9299129147863,0.312626955824269,-132.930766874173,-0.237311300432222,0.410577437099474,509.039175353817,-0.0304516375501878,0.0192955453306259,-6.7138407464675e-05,4.25419546822591e-05,0.111888338715993
-0.000393334365921589,-0.05564206809546,-0.0319607284512435,0.253313967926605,0.00859371079601447,0.0102520001673335,0.000742250172310739,7.72664601345727e-09,10.6799164803152,33.1693610437471,0.446167447401077,-114.499567383956,-0.284392387788971,0.41404529823889,483.038935234103,-0.0339251359344874,0.0207554845630832,-6.94614402512282e-05,4.24966860456495e-05,0.0861251597761099
0.0164239513904719,-0.0575371115633793,-0.0208602015689176,0.247390089365422,0.00820610961412708,0.00981013647910681,0.000700947269513254,6.72225165407748e-09,10.1984470868421,31.3237797501474,0.38816969951305,-111.457416719315,-0.298782088352123,0.410038518125795,495.075440541227,-0.0331707290101091,0.0200130213415939,-6.71668999755941e-05,4.0524059698857e-05,0.0666268485505944
0.029254879422721,-0.0573446387722323,-0.0104599349656199,0.241434885710524,0.00738318635581099,0.00886467600247576,0.0005983745452218,1.98589354859849e-09,9.17599043005128,26.7402728709703,0.114673437070271,-114.64020058792,-0.297501493346803,0.422648581517733,582.043832056913,-0.030580445464966,0.0174688539810022,-5.87459983037836e-05,3.35582183559974e-05,0.0605165467077721
0.0380362657750892,-0.0554625820448568,-0.00793935239209239,0.23670224179288,0.00713760042028276,0.00857309412578264,0.000585713324543079,-2.71983013129114e-10,8.87088216380518,26.1745732662706,-0.0157053871101276,-111.69697340484,-0.308991626882397,0.442550520653737,659.811674311571,-0.0301543422919007,0.0161283290543621,-5.86482989706878e-05,3.1368585496621e-05,0.0528876072371372
0.0484926313302671,-0.0483244786368021,-0.00494933365669764,0.220402517632667,0.00701811440627353,0.00842993601869025,0.000589528029745122,4.18754384555937e-10,8.72245440896948,26.3451256359854,0.024180553181798,-91.6988185516398,-0.3799631046022,0.462076846147614,731.480061851061,-0.0318422606132397,0.0151881975147301,-6.3390391301712e-05,3.02361002354876e-05,0.0319932606130301
0.0597106852421797,-0.0295625917215708,-0.00259694319404711,0.172268504113204,0.00650700420899032,0.00788431127973751,0.000582914575178968,1.5068308014772e-09,8.08730089760598,26.0496751096709,0.0870104378004995,-46.8090278394306,-0.745307670914511,0.485453182552873,863.111037395176,-0.0377724543583098,0.0134039788858148,-8.01796956329631e-05,2.84526638682366e-05,0.00347035930183863
0.062129700859043,-0.0185314167524042,-0.00160819756377586,0.136385729978739,0.00630835038099451,0.00766073613980674,0.000568911720137555,3.58726337928683e-09,7.84043094591839,25.4239716810514,0.207142936573539,-23.9037122307201,-1.46408923632615,0.498183252493886,935.398766753443,-0.0462537421032092,0.0126627106580062,-9.8830119768161e-05,2.70563451520929e-05,0.000308060937485055
0.0612304348158705,-0.0138937536850936,-0.000963320452027968,0.118013174918813,0.00608875315002246,0.00742237701402496,0.000550853466693774,5.28171919038276e-09,7.56752196289515,24.6170147040638,0.304987592929462,-15.9827949016645,-2.19081597627589,0.504680188473796,990.726427189565,-0.0515938424181133,0.0120645773087219,-0.000110583864733332,2.58586591469711e-05,5.15016753133605e-05
0.0561495904213244,-0.00841710702671912,0.00107701675862907,0.0921180356089283,0.00564855044203591,0.00695683936211297,0.000543749430487316,9.22474320844352e-09,7.02046868628247,24.2996292794364,0.532673571828363,-8.10914909497068,-4.31825113483202,0.498810192310182,1032.45685019954,-0.0613186158898989,0.0113240477622867,-0.00013982532346951,2.58223154317276e-05,1.38441267451199e-06
0.0411143164466602,-0.00613538456099671,0.012465456327597,0.117870875497536,0.00542789841088966,0.00671746929710384,0.000566209028960451,1.19294998998551e-08,6.74637782409632,25.3034276818878,0.688857042217233,-17.5925331761699,-1.9891847471472,0.492717618873374,1043.19387071095,-0.0460495299451909,0.0110162458231164,-0.00011377881221023,2.72188525325215e-05,3.00940546195698e-05
0.0264203542593207,-0.00272316651326875,0.0247263944996103,0.157720944652342,0.00468046211440874,0.00588314358881547,0.000512303752769236,1.1672254624708e-08,5.81759464499708,22.8945903574951,0.674002671049137,-48.114909934133,-0.721503185984014,0.470832175428615,1087.43630261443,-0.0296755901679748,0.00994082893792878,-7.6917875741242e-05,2.57662085466363e-05,0.0010103030633386
0.0256383412296773,-0.00229894901085856,0.0264653195614387,0.162987676539116,0.00433330599444213,0.00549526145221062,0.000509557162426026,1.04781784895011e-08,5.38621902072901,22.7719350054435,0.605051938697752,-56.8392044676119,-0.605019095115054,0.45996601157596,1110.95165107784,-0.0265867094154335,0.00942092651497254,-7.40246086893615e-05,2.62304141465978e-05,0.00122947343042155
0.0276230902439755,0.000888032176608645,0.0275433487567359,0.16600500195796,0.00370010128239528,0.00480978580893534,0.000465965406950531,1.04216747971148e-08,4.5993139191218,20.8239732286726,0.601789189484595,-68.6064505132366,-0.496355896004941,0.439425700963952,1158.33006326991,-0.0222890951402314,0.00842031149811789,-6.64545994286879e-05,2.51050311442293e-05,0.00133106179523891
0.0333988278730592,0.00155167404745378,0.030477693885247,0.174691635680792,0.00369575410409335,0.00484410849891718,0.000486067769790741,1.2867769744958e-08,4.59400109506713,21.7224711144576,0.743036496152857,-79.3799452344296,-0.424520476332429,0.440186196741592,1154.05708711538,-0.0211558732602771,0.00839588822059977,-6.58714768052018e-05,2.61416557651972e-05,0.0021265590286675
0.0386570468506618,0.00275077922544566,0.0317419358706862,0.178496232969624,0.00364283921314426,0.00487751740646554,0.000528682505789017,1.31937531132431e-08,4.52828962173815,23.6270571218459,0.761860079771108,-84.0971877613625,-0.397156321380283,0.440330761492694,1146.8651390334,-0.0204084935157382,0.00827296099140396,-7.01169279804978e-05,2.8423195939103e-05,0.00244901996779348
0.0400090214412264,0.00352796841843599,0.0323527527512017,0.180401056956222,0.00369492622658158,0.00498214024427371,0.000558952705733168,1.37564366725177e-08,4.59305813516324,24.9798997182294,0.794351679217859,-84.9947886061117,-0.392377713477985,0.443164700416989,1137.27469612487,-0.020481732695603,0.00833759147130829,-7.33485165916742e-05,2.98583120606366e-05,0.00243598863701262
0.0422600693795829,0.00582863159263309,0.0327026135718187,0.182257990948164,0.00414706961341906,0.00557255308197682,0.000629804730370215,1.46038873196606e-08,5.15516855300644,28.146439879063,0.84328686938648,-78.3603209205785,-0.424397258902393,0.458495095914501,1088.34315665844,-0.0227538424616923,0.00904495958707571,-8.18041175789863e-05,3.25182412071289e-05,0.00232122707468304
0.0443316403962166,0.00486979053961141,0.0334229376622675,0.183782055061421,0.00477125577001952,0.00643887263914835,0.000741302483639293,1.03252578162231e-08,5.93117379508928,33.1295367383093,0.596221687339985,-69.5346883939435,-0.472409571506104,0.479503283152783,1030.23277912072,-0.0259614888321112,0.00995041314138253,-9.54914062061318e-05,3.65995551852687e-05,0.00196973871717286
0.0429225536335486,0.00764665536483229,0.0341965411540238,0.187192531923562,0.00569101803486072,0.00753196182771434,0.000814655164777328,1.14627308146358e-08,7.07464925554741,36.4078768450582,0.661903928160328,-62.8184842529542,-0.518244346572137,0.503511031554105,971.180310569729,-0.0304019502080594,0.0113026680215827,-0.000103036459214895,3.8306321951563e-05,0.00222068296269705
0.0394304090803439,0.0103778326015762,0.0314438221763683,0.181967395877431,0.0061993328567901,0.00817688544044586,0.000850937934559719,1.14219174239065e-08,7.70672365395817,38.0295378971255,0.659547199726055,-53.1556693805633,-0.606919089762925,0.515709944727413,938.512054980492,-0.0340683715722669,0.0120209682209383,-0.000110723527811504,3.90686125490001e-05,0.00163605300383723
